3-* 1 S Drain Spell Form.          15|0|1/72hrs|500|2|sr3.305|
3-* 2 S Drain Spell Form.          15|0|2/72hrs|1000|2|sr3.305|
3-* 3 S Drain Spell Form.          15|0|3/72hrs|1500|2|sr3.305|
3-* 4 S Drain Spell Form.          15|0|4/72hrs|2000|2|sr3.305|
3-* 5 S Drain Spell Form.          15|0|5/72hrs|2500|2|sr3.305|
3-* 6 S Drain Spell Form.          15|0|6/72hrs|3000|2|sr3.305|
3-* 7 S Drain Spell Form.          15|0|7/72hrs|3500|2|sr3.305|
3-* 8 S Drain Spell Form.          15|0|8/72hrs|4000|2|sr3.305|
3-* 9 S Drain Spell Form.          15|0|9/72hrs|4500|2|sr3.305|
3-* 10 S Drain Spell Form.         15|0|10/72hrs|5000|2|sr3.305|
3-* 1 D Drain Spell Form.          15|0|1/7days|1000|2|sr3.305|
3-* 2 D Drain Spell Form.          15|0|2/7days|2000|2|sr3.305|
3-* 3 D Drain Spell Form.          15|0|3/7days|3000|2|sr3.305|
3-* 4 D Drain Spell Form.          15|0|4/7days|4000|2|sr3.305|
3-* 5 D Drain Spell Form.          15|0|5/7days|5000|2|sr3.305|
3-* 6 D Drain Spell Form.          15|0|6/7days|6000|2|sr3.305|
3-* 7 D Drain Spell Form.          15|0|7/7days|7000|2|sr3.305|
3-* 8 D Drain Spell Form.          15|0|8/7days|8000|2|sr3.305|
3-* 9 D Drain Spell Form.          15|0|9/7days|9000|2|sr3.305|
3-* 10 D Drain Spell Form.         15|0|10/7days|10000|2|sr3.305|
! Initial Character can have up to 6 spirits of force 6 or less
1-Spirits (Initial Characters)
2-Nature Spirits
3-* Nature Spirit Force 1->        15|1|1/24hrs|500|2|sr3.305|
3-* Nature Spirit Force 2->        15|2|1/24hrs|1000|2|sr3.305|
3-* Nature Spirit Force 3->        15|3|1/24hrs|1500|2|sr3.305|
3-* Nature Spirit Force 4->        15|4|1/24hrs|2000|2|sr3.305|
3-* Nature Spirit Force 5->        15|5|1/24hrs|2500|2|sr3.305|
3-* Nature Spirit Force 6->        15|6|1/24hrs|3000|2|sr3.305|
2-Elemental Spirits
3-* Elem. Spirit Force 1->         15|1|1/24hrs|1000|2|sr3.305|
3-* Elem. Spirit Force 2->         15|2|1/24hrs|2000|2|sr3.305|
3-* Elem. Spirit Force 3->         15|3|1/24hrs|3000|2|sr3.305|
3-* Elem. Spirit Force 4->         15|4|1/24hrs|4000|2|sr3.305|
3-* Elem. Spirit Force 5->         15|5|1/24hrs|5000|2|sr3.305|
3-* Elem. Spirit Force 6->         15|6|1/24hrs|6000|2|sr3.305|
!
!
